index,Xt,Yt,Zt,Vxt,Vyt,Vzt,X0,Y0,Z0,Vx0,Vy0,Vz0,M_mw(1e12 M_sun),M_lmc(1e10 M_sun),concentration(c),flattening(q)
91,-1.06,-41.31,-26.53,-54.84,-222.89,243.13,41.44,333.75,-14.82,-7.3,-118.37,-48.24,0.874,16.762,10.642,0.831
92,-1.08,-42.56,-26.75,-57.69,-216.14,216.43,58.48,365.89,-92.27,-19.26,-160.62,-3.41,0.662,14.215,6.255,0.922
93,-1.26,-41.84,-28.97,-57.03,-228.95,236.92,70.3,393.38,-137.43,-26.11,-180.37,17.38,0.765,12.116,7.224,0.614
94,-0.84,-41.15,-26.53,-53.52,-205.08,189.83,38.14,328.64,-41.78,-8.44,-135.39,-24.35,0.532,12.301,11.609,1.336
95,-0.86,-42.17,-28.52,-61.74,-224.11,217.74,43.65,305.42,3.69,-4.45,-91.56,-62.05,1.306,9.87,5.258,0.691
96,-0.89,-40.7,-28.27,-56.56,-222.57,218.48,44.07,335.14,-18.12,-9.14,-124.68,-43.33,0.811,15.95,8.119,0.925
97,-1.09,-41.83,-28.46,-52.64,-235.43,248.39,46.9,361.67,-35.14,-12.74,-141.39,-39.18,0.886,11.515,14.507,0.639
98,-0.75,-42.49,-29.25,-60.43,-228.66,238.73,59.45,374.98,-80.01,-19.76,-162.23,-13.11,0.72,9.494,14.823,0.719
99,-0.68,-40.97,-27.44,-56.07,-217.23,213.21,60.8,368.29,-110.34,-21.78,-166.5,7.57,0.621,13.561,5.472,0.903
100,-0.98,-42.06,-29.15,-54.93,-236.44,246.34,47.33,363.06,-26.26,-11.43,-140.61,-42.69,0.863,15.853,14.937,0.618
101,-0.7,-43.02,-26.5,-54.07,-217.82,207.88,39.38,347.62,-36.01,-9.78,-141.0,-31.41,0.677,12.019,9.657,1.09
102,-0.79,-41.06,-27.61,-57.39,-221.8,224.05,57.81,382.96,-101.63,-20.46,-173.05,3.08,0.514,19.401,10.509,1.04
103,-0.34,-42.1,-27.02,-60.55,-216.05,204.69,57.06,363.5,-87.23,-19.36,-162.52,-2.77,0.561,9.755,8.3,1.036
104,-1.22,-41.4,-28.58,-57.81,-239.79,249.27,27.98,275.27,69.71,2.78,-51.71,-84.25,1.183,12.008,14.205,0.717
105,-0.82,-42.59,-28.24,-59.8,-233.57,259.47,34.09,277.72,51.61,4.47,-42.74,-89.87,1.815,14.931,6.797,0.529
106,-0.21,-43.27,-30.22,-64.09,-230.64,196.64,60.7,390.86,-112.5,-21.46,-181.65,12.71,0.567,10.036,10.54,1.386
107,-0.1,-38.33,-25.95,-57.8,-196.04,199.72,22.73,265.01,17.83,4.08,-71.5,-58.99,0.769,15.381,8.429,1.321
108,-1.05,-40.18,-26.75,-57.01,-222.94,220.97,62.23,375.97,-104.03,-21.85,-166.8,3.5,0.675,14.864,5.568,0.846
109,-0.92,-39.69,-27.72,-57.98,-223.83,222.82,46.01,335.51,-27.28,-9.55,-124.16,-40.58,0.867,14.973,7.33,0.876
110,-0.61,-40.87,-26.32,-60.19,-221.59,223.04,58.19,371.62,-88.56,-19.34,-163.12,-4.43,0.639,9.363,9.371,0.88
111,-1.13,-41.5,-26.97,-54.46,-211.47,193.28,55.06,353.95,-88.31,-18.19,-158.52,-1.11,0.544,7.852,7.095,1.112
112,-1.19,-41.76,-26.75,-60.75,-229.44,244.94,83.9,417.16,-212.68,-35.23,-203.78,61.73,0.615,14.908,5.37,0.512
113,-0.18,-44.63,-29.32,-65.48,-235.93,274.77,34.92,307.72,36.49,1.74,-74.89,-82.67,1.417,16.96,13.047,0.516
114,-1.27,-44.06,-27.51,-61.71,-224.02,197.43,60.65,380.57,-107.57,-20.45,-171.69,7.8,0.656,19.388,5.897,1.376
115,-1.58,-40.93,-28.91,-56.33,-232.14,236.97,60.63,388.61,-95.08,-20.34,-170.51,-3.72,0.7,16.123,9.987,0.761
116,-1.13,-43.49,-25.65,-63.72,-228.89,253.54,82.87,416.25,-190.43,-34.0,-201.23,47.96,0.654,12.974,8.309,0.536
117,-0.36,-42.01,-27.53,-63.4,-228.78,260.43,47.54,337.42,-23.21,-9.87,-118.34,-51.29,1.12,8.881,11.997,0.557
118,-0.42,-39.69,-26.93,-60.19,-218.02,241.37,75.49,393.01,-178.81,-30.86,-188.26,42.84,0.534,13.304,9.494,0.509
119,-0.91,-42.69,-27.84,-60.38,-230.99,253.77,62.85,381.54,-91.43,-20.25,-162.95,-12.52,0.967,11.425,9.334,0.578
120,-0.93,-39.08,-27.3,-48.88,-211.49,205.02,39.99,331.2,-46.66,-9.78,-133.33,-24.55,0.612,11.016,10.48,1.282
121,-1.03,-42.08,-27.84,-58.98,-231.3,256.73,49.54,347.25,-33.31,-11.27,-129.14,-43.35,1.043,7.542,12.913,0.606
122,-1.32,-40.0,-27.53,-52.27,-226.52,196.25,41.59,352.02,-28.0,-10.89,-145.59,-31.38,0.557,11.068,13.533,1.26
123,-1.03,-39.82,-28.09,-55.62,-218.56,215.7,55.41,357.59,-78.97,-17.64,-152.13,-10.9,0.676,11.811,7.045,0.934
124,-0.22,-44.48,-28.98,-63.31,-269.24,274.12,23.34,280.37,103.57,8.03,-31.35,-98.3,1.828,20.809,11.731,0.503
125,-1.15,-42.6,-28.1,-56.85,-224.6,259.81,55.65,366.17,-74.58,-15.77,-149.69,-23.58,0.946,15.61,10.852,0.617
126,-1.49,-42.35,-27.85,-63.7,-232.34,257.69,40.52,300.75,34.08,-1.32,-71.8,-79.73,1.441,18.554,8.237,0.609
127,-1.01,-41.39,-28.45,-62.29,-222.55,258.23,54.05,336.65,-37.73,-12.1,-119.49,-46.43,1.111,13.395,9.762,0.594
128,-1.41,-42.0,-27.49,-50.15,-221.75,244.34,49.39,360.16,-60.81,-13.84,-143.51,-28.51,0.906,20.773,7.912,0.635
129,-1.0,-42.84,-27.64,-60.16,-242.26,254.7,22.89,262.93,82.8,5.99,-37.47,-87.61,1.276,11.035,14.373,0.693
130,-0.71,-39.55,-26.19,-58.36,-180.15,198.76,30.66,277.49,-15.59,0.02,-92.86,-43.99,0.606,19.444,9.702,1.49
131,-1.44,-43.49,-26.06,-57.08,-227.89,242.47,71.32,403.8,-163.44,-27.97,-191.84,33.05,0.7,7.816,8.341,0.572
132,-0.76,-42.58,-27.58,-58.83,-220.97,241.91,66.56,379.2,-127.84,-23.64,-169.56,8.66,0.839,11.983,6.811,0.596
133,-1.37,-38.19,-29.55,-62.35,-198.34,217.11,20.84,216.57,64.64,10.15,-15.25,-79.53,0.928,15.063,11.484,1.054
134,-1.08,-40.43,-27.41,-58.21,-220.84,226.85,35.23,294.44,25.47,-1.07,-80.49,-67.44,1.05,15.073,7.824,0.844
135,-1.22,-42.51,-28.74,-59.5,-228.17,244.61,52.16,334.68,-31.62,-10.87,-119.19,-47.81,1.214,7.559,7.971,0.579
136,-1.01,-41.63,-30.34,-56.89,-240.68,266.33,21.51,247.69,85.76,8.87,-14.6,-93.3,1.462,16.765,13.596,0.584
137,-0.52,-39.48,-28.38,-62.31,-233.09,234.0,77.6,407.84,-158.62,-30.9,-192.27,32.02,0.618,17.469,6.352,0.682
138,-1.4,-43.83,-27.86,-59.24,-235.96,243.75,62.64,388.98,-73.67,-20.88,-166.4,-18.11,0.858,14.34,10.714,0.515
139,-1.04,-42.01,-28.59,-69.29,-223.9,230.9,59.31,334.63,-24.22,-14.11,-121.46,-48.39,1.085,12.218,7.185,0.588
140,-1.84,-40.24,-28.72,-54.15,-226.4,223.22,67.71,393.95,-145.19,-25.65,-184.32,25.4,0.595,16.354,5.459,0.805
141,-0.98,-39.96,-27.5,-56.14,-222.67,230.79,35.76,310.55,13.93,-4.17,-100.69,-59.13,0.831,12.517,12.69,0.919
142,-0.81,-41.72,-26.18,-58.95,-237.62,239.49,26.01,290.61,75.34,1.73,-70.02,-82.87,0.967,19.898,14.988,0.764
143,-0.94,-43.83,-27.2,-59.06,-224.92,226.69,46.99,352.57,-29.96,-11.28,-136.65,-39.23,0.837,17.728,8.359,0.857
144,-1.18,-39.88,-30.03,-55.66,-238.14,238.03,52.12,359.23,-33.46,-14.31,-139.7,-39.44,0.886,13.665,12.295,0.519
145,-1.36,-43.57,-27.87,-57.3,-230.44,254.38,74.14,420.55,-193.36,-30.81,-203.53,49.08,0.538,20.568,11.308,0.642
146,-0.87,-40.59,-27.09,-55.73,-237.3,229.27,57.86,380.5,-68.8,-18.73,-163.97,-17.42,0.788,9.915,9.399,0.584
147,-1.28,-40.18,-27.35,-61.13,-231.09,247.61,73.23,409.41,-149.62,-28.94,-192.14,27.39,0.554,16.292,12.649,0.724
148,-1.26,-38.22,-27.36,-54.37,-223.67,217.15,22.61,252.81,72.01,4.55,-42.49,-80.6,0.927,20.669,10.237,1.009
149,-1.08,-41.05,-25.92,-57.75,-220.13,217.21,41.17,327.68,-9.76,-6.73,-116.9,-48.04,0.873,18.496,6.462,0.903
150,-1.29,-41.0,-26.65,-59.15,-227.0,240.01,64.79,391.76,-106.15,-22.7,-176.22,3.77,0.602,16.496,11.396,0.834
151,-0.46,-38.88,-28.19,-57.34,-217.07,210.69,33.79,274.78,15.88,0.64,-68.35,-63.05,1.207,7.273,5.439,0.8
152,-1.17,-39.17,-28.32,-52.42,-223.44,226.59,32.68,307.09,25.57,-2.75,-96.31,-63.0,0.774,17.028,14.117,1.009
153,-0.06,-41.94,-25.91,-60.82,-229.38,229.83,74.29,409.03,-170.87,-30.52,-197.76,41.57,0.572,11.171,6.441,0.697
154,-1.13,-40.88,-27.98,-54.86,-229.91,239.96,28.08,282.65,60.98,1.89,-63.26,-81.59,1.03,19.59,12.416,0.705
155,-1.13,-43.25,-27.44,-58.77,-228.78,240.39,71.27,402.38,-151.56,-27.28,-189.19,25.89,0.709,10.794,8.069,0.608
156,-1.09,-42.01,-27.7,-52.02,-232.88,221.76,48.27,367.53,-39.16,-14.09,-152.69,-31.03,0.699,11.931,11.975,0.669
157,-0.69,-40.92,-26.93,-58.85,-232.29,234.14,37.91,332.26,14.38,-5.65,-113.03,-59.37,0.865,18.386,11.892,0.802
158,-1.43,-41.15,-27.71,-61.21,-248.38,236.12,56.35,371.54,-25.01,-16.16,-145.38,-41.32,1.013,9.2,10.005,0.531
159,-1.09,-42.75,-25.71,-62.0,-223.59,232.64,68.62,398.86,-127.7,-25.95,-187.4,17.77,0.508,13.778,11.774,0.802
160,-0.84,-42.35,-29.24,-57.42,-215.06,214.33,38.5,314.19,-2.99,-4.51,-105.41,-54.52,0.886,20.698,7.053,0.978
161,-1.29,-43.01,-29.36,-58.0,-233.94,240.7,64.88,388.11,-107.09,-22.81,-173.08,0.63,0.808,7.67,10.831,0.618
162,-0.99,-40.66,-27.32,-61.76,-227.9,237.23,60.15,385.04,-86.95,-19.76,-167.49,-7.19,0.637,20.776,10.519,0.872
163,-0.97,-40.54,-27.48,-58.98,-222.2,223.6,56.99,361.65,-68.27,-16.74,-150.28,-18.76,0.794,17.137,5.964,0.816
164,0.11,-38.97,-29.44,-54.14,-214.46,211.28,50.32,351.21,-111.45,-16.14,-148.18,4.86,0.845,12.031,5.214,1.179
165,-1.2,-40.52,-26.3,-56.7,-224.25,221.44,60.24,383.76,-99.19,-21.94,-174.45,4.74,0.523,13.517,10.445,1.0
166,-1.01,-40.69,-28.02,-52.62,-224.29,240.67,32.65,300.65,30.8,-0.91,-84.07,-70.52,0.96,19.869,11.421,0.78
167,-1.0,-38.63,-28.99,-59.56,-222.26,255.61,70.44,391.53,-152.17,-26.27,-180.66,25.54,0.595,16.018,13.562,0.693
168,-1.48,-41.25,-27.35,-57.17,-209.51,209.64,24.26,247.4,57.72,6.02,-42.27,-76.7,1.017,14.689,7.859,0.985
169,-0.95,-39.39,-27.25,-62.49,-228.76,259.27,25.54,244.68,74.21,8.18,-20.69,-87.33,1.283,15.028,12.101,0.669
170,-1.25,-42.89,-26.84,-57.68,-223.23,202.52,58.16,371.48,-80.87,-20.46,-166.68,-4.54,0.604,8.047,7.663,0.984
171,-0.95,-44.42,-25.61,-62.38,-232.73,258.82,58.87,379.84,-65.1,-17.0,-153.23,-27.72,1.077,18.45,7.902,0.586
172,-1.52,-42.54,-26.93,-57.58,-226.22,240.35,56.21,383.22,-77.41,-18.47,-166.12,-12.05,0.635,18.235,12.918,0.876
173,-0.82,-40.94,-28.86,-58.79,-225.68,228.19,51.76,335.03,-31.86,-11.51,-121.68,-43.62,1.083,10.627,6.7,0.657
174,-0.38,-40.72,-29.59,-58.55,-230.32,219.52,39.42,322.84,6.45,-4.93,-106.92,-57.09,0.983,16.558,7.611,0.853
175,-1.2,-38.57,-26.06,-60.28,-218.0,222.38,33.52,301.43,23.33,-3.29,-94.88,-60.17,0.734,16.513,13.583,1.058
176,-1.52,-41.87,-28.86,-54.74,-231.94,252.9,20.45,232.24,82.82,8.73,-10.15,-86.17,1.267,8.234,14.615,0.734
177,-2.17,-37.38,-28.25,-38.29,-188.17,200.71,20.03,221.35,46.12,3.01,-35.51,-72.09,0.695,9.71,13.939,1.329
178,-1.41,-39.68,-27.95,-54.05,-186.24,202.25,25.83,248.93,33.23,2.31,-60.79,-67.2,0.66,12.139,14.335,1.292
179,-1.01,-43.15,-28.74,-54.63,-221.25,185.46,57.4,376.07,-99.44,-19.72,-174.27,7.21,0.507,14.701,5.778,1.204
180,-1.08,-41.36,-25.06,-60.42,-225.92,232.27,55.77,365.26,-61.92,-16.46,-153.42,-20.87,0.769,9.552,9.389,0.796
181,-0.22,-39.32,-30.39,-62.75,-235.79,243.57,84.93,418.41,-202.49,-36.21,-204.17,56.01,0.619,10.657,8.49,0.518
182,-0.74,-43.11,-25.5,-58.01,-219.64,217.62,64.36,383.39,-122.54,-24.01,-176.73,13.79,0.632,13.42,5.144,0.843
183,-0.82,-40.28,-26.06,-56.96,-228.65,237.04,68.81,403.21,-156.64,-27.06,-193.02,33.17,0.549,7.329,11.002,0.724
184,-1.5,-39.85,-26.98,-54.59,-226.99,237.76,50.7,345.38,-24.2,-13.33,-132.54,-42.28,0.788,11.199,14.157,0.518
185,-0.54,-42.63,-28.47,-59.03,-216.13,216.83,42.54,341.23,-42.58,-9.26,-132.81,-31.9,0.755,19.646,9.701,1.204
186,-1.23,-44.58,-26.74,-69.57,-257.87,251.95,34.74,289.95,79.92,4.22,-48.94,-90.06,1.817,11.873,7.992,0.526
187,-1.29,-41.88,-27.51,-54.94,-231.38,257.14,42.93,328.02,-6.29,-7.54,-108.86,-57.23,1.087,7.584,13.509,0.566
188,-0.69,-41.77,-27.62,-54.9,-228.53,205.2,42.04,354.81,-22.63,-10.22,-144.69,-35.15,0.63,14.325,11.528,1.114
189,-1.08,-42.07,-26.82,-59.69,-223.7,221.89,65.63,398.17,-142.93,-24.4,-186.62,26.34,0.502,20.784,6.769,1.087
190,-1.05,-41.56,-27.25,-53.63,-223.95,227.71,60.06,388.39,-111.12,-21.59,-178.19,8.18,0.538,14.876,10.681,0.786
191,-0.35,-38.18,-26.08,-46.61,-180.25,194.05,36.77,288.41,-70.58,-7.2,-111.38,-16.96,0.663,9.91,5.137,1.288
192,-0.24,-41.57,-28.79,-50.11,-235.89,248.3,31.17,322.77,29.44,-3.15,-99.11,-72.78,1.022,20.819,13.975,0.529
193,-1.29,-39.99,-27.8,-52.94,-219.52,206.24,49.77,346.95,-59.92,-14.52,-145.24,-18.09,0.666,7.736,8.149,0.997
194,-0.89,-41.38,-29.73,-60.77,-235.63,243.56,26.33,246.68,75.86,8.26,-16.93,-87.67,1.595,15.079,7.887,0.654
195,-0.77,-41.16,-25.99,-66.38,-213.79,215.6,27.61,286.84,43.42,1.45,-81.06,-68.48,0.786,16.27,12.916,1.077
196,-0.61,-39.39,-30.03,-58.46,-236.54,254.53,33.3,274.09,47.97,2.77,-47.76,-83.91,1.423,10.179,10.333,0.552
197,-1.35,-40.93,-27.04,-58.02,-216.05,218.74,28.16,271.11,44.14,1.1,-66.54,-70.36,0.883,8.53,12.311,0.95
198,-0.73,-40.34,-26.52,-63.89,-229.46,233.95,76.37,401.71,-145.28,-29.87,-188.99,26.16,0.578,11.008,9.635,0.643
199,-0.63,-40.77,-28.1,-55.57,-229.78,232.05,64.82,387.93,-113.51,-23.16,-174.5,5.02,0.767,13.492,6.766,0.543
200,-1.2,-42.31,-29.08,-56.59,-233.36,230.64,36.0,287.94,40.03,1.15,-60.54,-80.59,1.678,14.449,5.113,0.61
201,-2.41,-40.83,-28.58,-53.84,-206.52,183.65,48.27,326.02,-48.68,-13.27,-130.83,-23.91,0.648,17.473,6.608,1.469
202,-1.34,-40.97,-26.78,-56.25,-225.89,222.27,64.14,391.77,-113.24,-23.8,-180.67,10.99,0.532,14.946,8.685,0.784
203,-0.17,-40.4,-28.21,-51.14,-222.69,194.55,29.7,309.73,10.95,-2.08,-101.97,-55.16,0.849,18.949,6.244,1.108
204,-1.02,-43.11,-26.6,-48.51,-207.09,214.39,41.89,344.67,-87.18,-10.64,-142.79,-9.7,0.822,19.391,5.142,1.232
205,-1.89,-40.39,-26.41,-35.7,-194.17,198.03,31.22,294.04,-38.36,-6.59,-106.39,-32.7,0.751,7.416,5.991,1.15
206,-0.96,-39.02,-27.13,-35.82,-193.24,204.14,22.66,262.83,0.26,-1.65,-68.68,-57.06,0.947,13.295,5.364,1.07
207,-0.89,-40.77,-27.15,-53.71,-234.45,241.01,55.94,388.32,-78.67,-18.05,-168.41,-13.5,0.738,15.521,11.759,0.509
208,-1.04,-41.49,-27.81,-57.69,-227.35,239.35,74.34,401.48,-166.28,-29.01,-189.48,34.13,0.671,14.947,6.281,0.631
209,-0.89,-41.63,-27.42,-61.45,-222.3,234.81,78.32,399.88,-173.37,-31.3,-191.32,39.3,0.554,19.325,6.001,0.734
210,-0.59,-40.91,-28.02,-60.01,-223.98,223.07,49.62,351.67,-47.0,-13.9,-143.73,-26.78,0.681,7.134,13.571,0.904
211,-0.77,-40.42,-28.39,-57.96,-227.42,225.12,51.19,350.11,-40.99,-12.35,-133.69,-36.08,0.964,20.896,5.411,0.799
212,-0.8,-41.52,-26.44,-62.23,-229.21,243.27,70.5,408.28,-143.88,-27.56,-190.74,24.47,0.565,17.611,10.348,0.76
213,-1.13,-41.73,-27.53,-56.9,-226.59,225.94,60.94,383.02,-100.65,-20.94,-169.3,-0.05,0.713,18.399,5.855,0.806
214,-1.26,-42.02,-27.54,-56.28,-220.24,223.84,28.38,250.42,52.03,5.52,-34.75,-80.04,1.395,8.3,6.445,0.729
215,-1.27,-43.51,-27.48,-57.32,-223.23,204.62,54.97,377.89,-76.66,-19.06,-171.26,-6.45,0.522,9.916,12.152,1.083
216,-1.33,-39.94,-28.73,-54.24,-225.19,235.62,42.02,324.39,-6.64,-7.29,-112.86,-51.68,0.841,12.455,12.529,0.842
217,-1.37,-41.19,-28.61,-58.52,-240.36,251.56,34.79,292.55,50.43,0.32,-64.35,-81.4,1.318,16.615,10.011,0.663
218,-1.03,-41.28,-27.74,-51.54,-240.27,238.67,16.43,245.14,99.21,7.8,-19.48,-88.62,1.262,20.875,10.788,0.783
219,-1.24,-40.81,-28.56,-54.49,-220.67,227.42,43.32,325.14,-13.39,-8.1,-115.06,-50.14,0.871,13.914,9.133,0.86
220,-1.14,-40.69,-26.51,-59.07,-227.52,244.35,25.61,251.54,70.22,7.06,-29.29,-84.64,1.318,15.354,8.921,0.735
221,-1.02,-42.69,-27.32,-54.41,-223.28,232.52,50.95,359.87,-47.63,-14.2,-146.28,-32.79,0.809,17.536,9.271,0.573
222,-0.84,-39.59,-28.76,-61.54,-246.5,261.14,21.15,233.17,95.57,11.19,3.3,-89.76,1.611,17.873,10.424,0.597
223,-1.31,-42.2,-25.32,-59.09,-224.67,227.26,53.09,370.23,-64.32,-16.11,-156.92,-18.65,0.716,14.618,8.246,0.929
224,-1.88,-41.87,-28.55,-60.32,-225.21,232.01,66.36,392.33,-108.57,-25.22,-178.88,4.45,0.507,20.407,14.479,0.951
225,-1.19,-43.13,-27.67,-57.62,-224.0,233.53,68.27,399.62,-141.89,-26.64,-190.19,25.2,0.513,11.058,13.24,0.825
226,-1.69,-42.65,-25.83,-56.9,-208.9,206.82,45.48,334.0,-47.51,-11.19,-133.59,-25.29,0.708,11.833,8.739,1.238
227,-1.22,-41.79,-27.29,-57.66,-222.37,255.39,51.1,350.99,-44.1,-12.41,-133.02,-39.87,0.962,19.811,9.602,0.686
228,-0.8,-39.33,-28.01,-54.19,-213.18,208.89,30.73,288.88,14.51,-2.15,-89.96,-56.79,0.747,7.946,12.52,1.056
229,-1.27,-41.6,-25.66,-58.05,-223.45,225.56,13.65,226.18,103.13,9.91,-16.37,-84.55,0.998,13.761,14.01,0.948
230,-1.26,-41.23,-29.45,-55.79,-230.11,223.7,45.25,325.52,-3.36,-9.18,-112.39,-54.22,0.978,10.38,8.832,0.721
231,-1.15,-40.82,-28.87,-60.39,-240.46,269.91,26.89,250.94,74.09,7.2,-15.65,-91.34,1.61,12.654,10.884,0.605
232,-1.19,-38.99,-25.95,-61.55,-200.18,227.53,33.65,262.53,15.98,2.34,-57.66,-67.37,1.129,14.638,5.781,0.941
233,-1.46,-42.32,-27.71,-53.44,-226.65,221.06,32.41,293.56,37.49,-0.68,-79.15,-70.91,1.073,12.358,8.053,0.824
234,-0.92,-42.54,-29.97,-58.24,-237.54,274.32,34.2,292.4,36.05,0.81,-62.19,-83.65,1.478,9.761,12.844,0.531
235,-1.35,-41.93,-29.41,-43.11,-195.2,173.45,32.11,297.21,-31.1,-6.05,-112.59,-34.32,0.667,13.632,6.386,1.377
236,-1.15,-41.2,-27.58,-56.94,-228.92,233.48,59.22,382.63,-92.91,-19.58,-166.56,-5.48,0.744,16.449,7.619,0.755
237,-0.83,-40.35,-27.78,-61.5,-223.27,235.99,53.47,333.11,-37.81,-12.61,-122.98,-39.9,1.011,8.274,8.011,0.685
238,-1.5,-42.92,-25.52,-60.64,-202.39,226.34,43.29,314.02,-19.35,-7.1,-110.88,-46.53,0.813,13.903,8.585,0.928
239,-1.2,-40.43,-29.51,-61.25,-234.91,240.56,35.2,293.95,46.08,-0.42,-72.1,-77.58,1.113,17.745,11.101,0.757
240,-1.04,-42.84,-25.3,-57.6,-226.11,234.63,67.71,400.07,-146.32,-26.22,-188.46,25.6,0.626,9.769,7.936,0.712
241,-1.65,-41.64,-25.54,-57.8,-220.25,241.25,61.54,379.56,-101.87,-20.78,-166.61,-1.53,0.714,16.34,8.116,0.759
242,-1.85,-42.02,-25.08,-59.06,-204.45,202.05,55.04,337.62,-79.77,-16.55,-141.38,-8.76,0.725,11.851,5.659,1.251
243,-0.11,-39.13,-27.25,-56.48,-195.01,196.16,34.06,307.07,-25.86,-4.79,-116.69,-36.38,0.528,19.561,11.944,1.463
244,-1.01,-40.25,-29.48,-58.58,-206.0,211.99,31.99,253.59,29.88,2.51,-53.55,-69.72,1.037,7.107,7.726,0.896
245,-1.18,-40.69,-26.46,-55.58,-224.12,220.41,63.94,386.14,-126.13,-23.82,-178.97,17.39,0.587,7.967,7.788,0.883
246,-0.87,-43.64,-26.66,-57.25,-240.64,258.9,34.03,313.65,43.39,-0.56,-81.64,-79.6,1.359,16.308,10.222,0.556
247,-0.97,-41.26,-27.52,-56.21,-238.81,249.17,48.28,358.86,-18.71,-11.76,-132.91,-48.43,1.007,18.69,10.216,0.584
248,-0.77,-39.12,-26.09,-59.84,-215.09,219.41,26.42,288.9,39.61,1.23,-82.1,-67.72,0.762,20.642,12.369,1.162
249,-1.22,-39.57,-27.46,-54.95,-223.83,234.94,24.86,265.8,64.82,3.54,-51.54,-80.92,0.966,20.081,12.216,0.932
250,-1.67,-43.71,-28.66,-51.63,-230.66,219.15,30.65,313.65,42.85,-2.08,-100.66,-69.93,0.826,16.059,14.307,0.951
251,-1.35,-42.46,-26.43,-55.94,-222.33,204.62,57.27,380.14,-94.33,-19.38,-172.85,2.25,0.537,18.498,6.085,1.161
252,-1.15,-42.66,-28.87,-60.82,-229.71,233.56,70.26,394.67,-124.36,-25.89,-180.22,11.56,0.702,13.816,7.904,0.694
253,-0.9,-41.58,-28.19,-60.0,-239.96,247.66,73.17,412.97,-140.59,-27.77,-190.5,19.28,0.803,12.878,8.442,0.512
254,-1.23,-41.92,-28.04,-59.7,-233.11,238.9,27.57,255.51,75.34,8.23,-25.72,-89.08,1.6,20.093,6.528,0.657
255,-1.16,-41.45,-27.17,-56.38,-225.3,219.91,66.94,393.18,-134.48,-25.56,-184.69,22.52,0.553,10.253,7.502,0.84
256,-0.37,-39.87,-30.5,-56.1,-242.15,243.84,53.9,377.03,-59.4,-15.84,-154.41,-27.24,0.914,14.831,10.995,0.523
257,-0.61,-40.03,-27.02,-57.68,-222.23,208.94,56.9,375.43,-92.29,-19.14,-168.11,1.3,0.506,18.14,7.873,1.175
258,-1.08,-40.46,-27.11,-54.22,-226.25,246.08,19.18,252.46,80.53,6.68,-33.82,-85.27,1.037,20.607,14.262,0.898
259,-1.42,-41.24,-28.12,-54.49,-226.77,224.58,49.14,363.97,-49.37,-13.98,-151.72,-25.45,0.65,16.991,11.734,0.962
260,-1.09,-42.57,-28.77,-57.46,-227.64,236.14,65.97,392.52,-134.64,-23.83,-179.6,14.96,0.722,19.298,6.437,0.678
261,-0.54,-40.54,-28.3,-53.89,-239.22,242.61,25.45,265.34,73.36,5.83,-36.52,-87.28,1.424,18.096,8.409,0.624
262,-0.81,-41.01,-28.41,-54.62,-226.96,220.68,46.15,355.76,-37.11,-12.52,-146.57,-30.73,0.645,10.373,14.281,0.879
263,-0.89,-39.64,-30.17,-61.11,-225.22,234.15,61.75,355.84,-67.4,-19.16,-147.15,-22.86,0.821,10.071,10.937,0.514
264,-0.55,-42.05,-27.58,-58.33,-225.95,216.48,55.15,368.28,-73.12,-17.95,-158.79,-13.18,0.715,10.408,7.595,0.857
265,-1.19,-41.61,-27.96,-53.73,-224.61,257.09,45.65,340.5,-28.26,-9.42,-121.29,-48.55,1.041,18.748,9.8,0.665
266,-0.82,-41.91,-28.11,-55.28,-228.73,228.4,40.37,325.18,1.86,-6.38,-110.9,-56.36,0.993,9.949,9.328,0.721
267,-0.63,-44.04,-26.87,-59.45,-237.98,251.13,37.17,309.87,31.65,-2.09,-83.96,-74.99,1.388,7.926,9.47,0.529
268,-0.57,-42.68,-29.72,-54.69,-235.44,228.75,36.69,312.84,28.91,-3.32,-92.99,-70.75,1.158,10.45,9.59,0.514
269,-1.85,-40.71,-28.46,-54.46,-235.61,252.38,48.76,351.68,-15.45,-10.99,-128.82,-51.73,0.943,20.276,13.158,0.537
270,-0.86,-41.58,-26.89,-60.3,-228.4,229.65,57.47,369.94,-65.27,-17.82,-155.01,-19.48,0.783,13.094,8.353,0.785
271,-1.22,-42.64,-25.62,-59.31,-218.2,253.98,42.05,303.68,2.84,-3.61,-86.36,-66.74,1.316,8.997,8.051,0.598
272,-0.56,-41.62,-27.96,-57.33,-218.33,203.16,61.95,367.93,-107.88,-22.6,-169.55,7.71,0.595,9.236,5.801,0.944
273,-0.83,-39.71,-25.57,-59.39,-220.66,237.14,27.58,282.97,47.6,1.75,-69.49,-73.59,0.918,16.872,12.222,0.94
274,-1.08,-40.61,-27.28,-56.72,-227.64,220.05,45.64,337.21,-26.46,-9.66,-123.37,-42.84,1.016,16.099,5.382,0.815
275,-0.86,-42.54,-27.32,-58.74,-225.84,237.01,48.86,342.32,-31.69,-10.87,-128.15,-41.15,0.977,9.237,9.234,0.701
276,-0.96,-41.77,-28.96,-53.09,-221.29,194.23,54.36,360.39,-80.95,-18.21,-158.44,-6.5,0.657,8.46,5.641,0.976
277,-1.02,-40.21,-26.74,-56.13,-226.85,239.45,38.2,333.05,1.28,-6.89,-116.31,-53.4,0.79,18.435,13.617,0.912
