index,Xt,Yt,Zt,Vxt,Vyt,Vzt,X0,Y0,Z0,Vx0,Vy0,Vz0,M_mw(1e12 M_sun),M_lmc(1e10 M_sun),concentration(c),flattening(q)
663,-1.25,-41.21,-25.88,-57.2,-224.82,218.77,65.64,389.74,-115.55,-24.41,-180.52,10.88,0.571,14.454,5.229,0.705
664,-1.48,-42.14,-28.05,-61.53,-235.44,241.42,57.43,376.86,-43.33,-17.01,-156.07,-31.58,0.733,14.072,13.632,0.587
665,-0.81,-44.15,-26.87,-62.16,-223.72,228.86,40.83,318.64,15.66,-5.91,-104.55,-63.0,0.943,11.664,8.718,0.695
666,-1.21,-43.64,-29.28,-54.13,-240.5,252.04,20.48,252.64,87.38,6.84,-29.59,-88.76,1.249,8.363,13.873,0.714
667,-1.16,-42.49,-25.45,-55.63,-214.07,216.69,53.54,358.15,-88.7,-17.5,-155.54,-5.54,0.708,9.061,6.042,1.043
668,-0.9,-42.38,-27.24,-59.28,-225.21,221.5,50.79,353.04,-32.26,-13.45,-138.32,-37.19,0.823,19.202,5.905,0.763
669,-0.49,-43.95,-29.7,-61.42,-221.36,226.2,37.81,316.61,8.96,-4.13,-103.22,-60.58,0.949,16.212,8.812,0.895
670,-0.6,-41.41,-29.43,-51.35,-223.44,229.66,23.02,261.38,59.21,4.1,-51.28,-79.86,1.004,9.284,11.442,0.75
671,-1.57,-41.2,-27.71,-56.07,-225.19,245.34,49.81,344.57,-41.37,-12.11,-130.94,-37.05,0.933,9.098,8.876,0.728
672,-1.3,-40.44,-27.45,-55.08,-227.46,222.03,43.57,357.46,-27.37,-11.34,-144.56,-35.02,0.631,15.697,14.725,1.233
673,-0.91,-39.91,-29.87,-57.67,-224.65,210.16,20.26,248.17,79.69,7.04,-38.48,-83.36,0.991,17.726,9.443,0.998
674,-0.87,-41.88,-27.31,-59.4,-224.03,219.38,45.41,346.11,-29.94,-11.6,-136.96,-35.53,0.732,9.186,10.524,0.973
675,-0.51,-43.41,-28.78,-60.77,-233.9,276.17,17.38,212.66,93.81,15.13,29.09,-91.39,1.851,11.736,7.771,0.56
676,-1.02,-41.54,-27.56,-59.33,-224.99,219.32,35.33,311.75,31.43,-3.97,-102.36,-64.37,0.766,11.214,13.895,0.877
677,-1.07,-40.87,-27.41,-54.84,-225.17,238.56,44.8,334.85,-7.21,-8.18,-115.89,-55.89,1.004,19.606,6.184,0.587
678,-1.12,-39.89,-27.25,-57.71,-221.73,223.81,54.27,368.67,-69.32,-17.24,-160.74,-13.27,0.542,14.104,12.906,0.99
679,-0.8,-42.26,-29.33,-61.68,-232.85,245.32,38.01,302.79,34.56,-1.68,-85.85,-73.21,1.04,8.392,12.766,0.562
680,-1.34,-42.29,-26.88,-59.89,-231.69,237.66,25.7,269.65,72.44,3.24,-54.35,-81.67,1.029,8.387,13.409,0.754
681,-1.31,-44.11,-25.78,-56.41,-213.43,208.77,28.89,291.61,34.18,0.4,-80.86,-68.91,1.018,18.618,5.741,0.997
682,-0.98,-42.39,-27.61,-60.86,-225.64,228.37,29.79,281.91,45.42,2.2,-65.53,-75.28,1.141,10.543,7.976,0.82
683,-1.24,-42.54,-26.75,-57.21,-224.88,225.28,61.83,391.26,-108.79,-23.22,-181.99,8.94,0.505,8.406,14.737,0.974
684,-1.16,-42.43,-26.76,-57.05,-225.14,222.56,55.51,385.13,-95.37,-19.61,-175.98,1.58,0.537,8.428,14.099,1.167
685,-0.92,-40.17,-27.2,-57.22,-234.92,225.63,54.74,377.28,-46.78,-17.35,-160.89,-24.85,0.593,12.142,13.795,0.57
686,-0.68,-41.51,-26.61,-61.64,-231.03,186.47,31.31,334.93,16.0,-5.26,-128.4,-49.76,0.623,10.237,12.72,1.42
687,-1.15,-43.95,-28.28,-56.73,-228.81,218.48,70.92,401.57,-145.68,-28.06,-192.68,27.14,0.544,9.744,6.586,0.579
688,-0.9,-40.26,-27.57,-58.83,-224.5,222.1,44.83,345.26,-27.02,-11.21,-137.2,-35.85,0.659,9.221,14.219,0.997
689,-0.61,-43.89,-29.78,-63.1,-227.72,273.76,15.49,208.35,93.37,15.86,22.36,-90.1,1.487,7.27,13.358,0.602
690,-0.94,-41.26,-28.4,-58.5,-232.14,248.52,64.01,389.68,-111.4,-22.28,-174.1,1.92,0.758,9.693,9.851,0.629
691,-0.31,-42.16,-26.95,-66.51,-236.47,238.0,43.78,345.35,11.37,-8.39,-124.3,-57.96,0.852,12.19,13.149,0.669
692,-0.88,-41.42,-28.07,-57.76,-227.76,220.52,45.91,332.14,-12.88,-9.69,-120.01,-47.57,0.954,8.96,6.864,0.763
693,-0.54,-42.01,-28.65,-57.59,-227.2,218.97,56.76,370.62,-82.09,-18.26,-159.74,-10.12,0.772,11.963,6.052,0.901
694,-0.83,-40.58,-30.27,-55.55,-220.79,195.26,48.47,348.36,-60.68,-13.24,-146.34,-18.06,0.664,11.262,6.651,1.215
695,-1.09,-43.38,-26.87,-60.77,-223.4,239.98,34.37,294.82,33.92,0.17,-71.36,-75.77,1.274,17.647,6.238,0.749
696,-1.31,-39.84,-28.27,-55.57,-218.71,210.01,31.3,281.4,32.33,0.5,-71.21,-67.81,1.057,16.784,5.666,0.982
697,-1.41,-42.01,-29.94,-57.72,-246.39,245.36,32.72,283.26,71.41,2.59,-45.6,-92.98,1.669,20.415,5.252,0.553
698,-1.43,-39.62,-28.75,-55.85,-230.42,220.13,52.64,377.58,-69.01,-18.05,-165.12,-12.31,0.566,13.136,13.071,1.071
699,-1.19,-43.27,-27.72,-56.78,-223.87,213.8,39.52,332.18,-8.82,-7.33,-118.2,-48.6,0.931,18.927,6.295,1.139
700,-1.01,-38.36,-27.2,-55.43,-202.1,220.74,27.17,252.24,28.33,2.58,-55.08,-66.6,0.854,7.496,10.055,1.04
701,-0.94,-43.89,-27.84,-59.12,-212.91,197.63,30.11,282.54,33.59,-0.46,-81.01,-66.07,0.88,9.465,7.567,1.016
702,-1.09,-41.13,-28.02,-56.71,-226.75,225.25,43.35,332.48,3.68,-8.93,-120.37,-55.0,0.77,13.52,11.011,0.707
703,-0.81,-42.41,-28.12,-56.21,-232.7,234.45,43.88,337.16,-10.54,-8.62,-119.38,-51.68,1.038,8.923,7.499,0.687
704,-0.75,-43.47,-27.7,-69.71,-242.43,256.7,20.56,218.62,102.11,16.33,16.29,-87.29,1.761,8.769,7.161,0.504
705,-1.58,-41.62,-27.59,-54.85,-229.59,227.28,15.58,220.4,104.79,9.51,-7.63,-85.71,1.092,12.179,11.828,0.868
706,-0.97,-41.26,-28.75,-56.19,-224.75,219.67,21.81,261.05,74.33,4.92,-52.27,-81.59,0.898,13.193,13.844,0.982
707,-1.53,-42.06,-25.36,-56.03,-220.16,227.11,49.66,363.84,-50.69,-14.26,-150.86,-25.63,0.631,20.732,9.279,1.011
708,-1.25,-42.65,-27.1,-55.46,-230.29,226.13,67.73,403.3,-139.91,-26.37,-191.82,25.09,0.543,7.025,9.539,0.746
709,-1.1,-37.92,-28.79,-57.74,-233.31,242.84,53.47,350.79,-31.09,-12.61,-129.1,-45.49,1.051,20.974,5.242,0.501
710,-0.56,-41.78,-29.9,-60.39,-252.39,267.03,18.46,248.04,107.64,9.88,-12.75,-96.21,1.398,20.365,13.365,0.504
711,-1.31,-41.77,-26.99,-55.85,-224.37,217.56,52.56,369.19,-59.28,-16.06,-157.51,-19.35,0.608,16.775,9.052,0.958
712,-0.98,-40.83,-28.86,-60.62,-226.35,209.96,42.84,333.89,-17.97,-9.54,-126.17,-40.29,0.758,8.415,10.291,1.091
713,-1.24,-42.25,-27.76,-57.04,-229.4,228.29,46.11,333.54,-12.88,-9.28,-117.1,-50.58,1.078,11.673,5.804,0.773
714,-1.39,-40.01,-26.39,-54.28,-224.3,221.63,55.59,378.47,-133.58,-19.69,-169.02,20.48,0.718,10.68,5.87,1.446
715,-1.09,-42.63,-29.78,-55.3,-236.78,253.78,20.63,245.63,91.33,8.19,-19.09,-91.78,1.305,14.737,11.744,0.666
716,-1.06,-43.73,-27.89,-56.68,-224.97,223.61,29.5,284.56,43.27,1.92,-67.2,-75.8,1.205,11.832,6.671,0.803
717,-1.34,-41.18,-27.87,-57.09,-226.45,223.38,58.42,384.44,-87.57,-21.14,-174.02,-2.51,0.515,12.132,14.218,1.032
718,-1.26,-43.51,-28.35,-56.05,-243.56,247.84,33.36,294.4,56.76,1.18,-64.06,-83.94,1.418,11.06,7.158,0.508
719,-1.19,-43.47,-26.64,-63.44,-242.88,269.36,29.01,272.75,72.59,5.39,-41.03,-87.85,1.454,9.228,10.003,0.532
720,-0.93,-42.27,-25.81,-60.22,-221.9,227.52,59.53,379.01,-86.64,-20.81,-169.98,-4.18,0.572,7.932,12.686,0.849
721,-1.02,-40.99,-30.15,-57.59,-230.66,245.2,45.42,334.38,-17.08,-9.47,-119.53,-49.96,0.942,8.536,11.856,0.726
722,-1.22,-42.41,-28.1,-56.83,-231.87,254.69,24.59,248.93,81.54,8.57,-19.23,-90.92,1.482,15.801,7.586,0.591
723,-0.68,-42.29,-28.93,-56.3,-234.48,231.33,51.25,371.45,-38.64,-14.73,-151.83,-34.48,0.762,18.137,9.425,0.612
724,-0.98,-42.87,-26.54,-58.14,-230.6,242.78,72.18,413.51,-161.86,-29.18,-198.72,35.33,0.515,13.745,10.388,0.608
725,-1.54,-40.29,-27.94,-56.37,-229.54,200.7,59.81,389.12,-115.54,-22.39,-181.31,16.93,0.51,7.471,9.003,1.413
726,-1.72,-41.39,-28.44,-58.9,-231.05,222.21,25.46,245.5,76.37,5.44,-28.97,-82.37,1.242,7.933,7.851,0.788
727,-1.29,-42.28,-28.76,-56.55,-232.66,243.71,34.68,292.43,37.34,0.64,-65.6,-79.99,1.46,14.387,5.66,0.674
728,-1.54,-43.13,-29.46,-61.54,-247.84,284.13,26.08,255.93,81.72,7.92,-18.65,-91.29,1.502,7.435,14.755,0.503
729,-1.09,-41.72,-28.73,-56.89,-232.49,237.18,31.65,296.03,47.74,-0.3,-76.39,-76.28,1.037,13.774,10.871,0.776
730,-0.98,-41.28,-27.88,-57.89,-225.71,222.75,54.94,358.41,-57.75,-15.69,-146.37,-25.15,0.856,13.563,5.359,0.793
731,-0.93,-41.66,-30.53,-55.91,-248.63,287.33,29.84,292.23,52.58,3.3,-50.47,-88.47,1.553,15.684,10.934,0.552
732,-0.96,-40.6,-26.11,-57.42,-214.66,215.35,25.79,287.72,45.9,0.32,-81.55,-69.37,0.741,18.717,12.232,1.136
733,-1.24,-41.42,-27.75,-59.93,-237.31,249.8,64.92,409.49,-112.59,-23.83,-186.59,7.38,0.636,14.234,13.485,0.727
734,-1.07,-41.24,-29.22,-53.44,-243.61,250.42,48.84,381.43,-38.01,-13.93,-154.06,-35.97,0.81,19.872,13.524,0.688
735,-1.17,-42.36,-26.1,-59.37,-224.67,228.11,70.68,394.84,-131.1,-27.25,-184.83,18.03,0.582,11.243,6.997,0.578
736,-0.61,-41.71,-29.8,-57.49,-240.19,239.74,34.08,309.09,42.34,-1.76,-87.3,-75.03,1.046,10.405,12.078,0.535
737,-1.19,-41.65,-28.25,-55.98,-221.43,230.22,66.6,388.82,-126.14,-24.86,-179.87,13.72,0.507,19.994,9.067,0.506
738,-0.97,-41.3,-28.95,-53.84,-234.83,243.85,51.14,357.15,-36.34,-13.27,-137.01,-41.42,1.002,11.436,7.416,0.535
739,-1.1,-42.48,-27.34,-59.41,-224.57,224.77,55.11,368.81,-55.71,-17.03,-156.73,-22.05,0.632,14.652,10.353,0.813
740,-1.45,-41.66,-27.2,-54.39,-226.82,222.56,60.97,385.76,-90.64,-21.58,-171.98,-3.79,0.587,19.915,6.6,0.729
741,-0.8,-39.94,-27.48,-53.32,-231.59,233.3,50.71,381.54,-60.47,-17.1,-164.22,-19.57,0.584,17.863,13.482,0.684
742,-1.18,-40.58,-26.71,-58.45,-224.23,198.83,38.77,332.3,-5.04,-8.8,-129.55,-42.26,0.629,8.155,12.233,1.193
743,-1.13,-42.06,-27.77,-63.67,-241.02,223.48,18.38,246.67,101.57,9.26,-28.44,-87.23,1.17,14.925,10.087,0.817
744,-1.01,-40.92,-27.94,-60.26,-221.86,217.45,46.87,365.52,-54.35,-13.34,-153.8,-21.03,0.56,20.383,13.223,1.355
745,-1.49,-43.07,-29.32,-53.42,-223.66,220.2,66.17,391.78,-135.81,-25.66,-185.09,20.63,0.524,12.981,7.683,0.5
746,-1.41,-41.61,-29.64,-53.32,-230.92,245.48,39.91,330.36,-0.89,-5.45,-110.16,-58.36,1.003,15.718,9.779,0.748
747,-1.17,-41.65,-27.83,-55.5,-224.48,212.55,68.5,393.22,-156.77,-26.91,-188.95,34.15,0.549,7.125,5.331,0.888
748,-0.68,-38.8,-28.79,-56.03,-225.3,201.37,35.27,322.23,-2.12,-5.45,-113.11,-47.51,0.777,18.384,7.362,1.325
749,-1.35,-41.31,-27.65,-60.49,-225.88,247.48,42.4,317.89,0.12,-7.12,-103.18,-57.15,0.976,7.698,11.5,0.741
750,-1.37,-40.84,-28.1,-54.51,-232.77,269.87,25.64,261.76,66.1,5.1,-37.0,-85.59,1.209,9.84,14.351,0.627
751,-0.85,-39.81,-29.6,-59.89,-227.48,245.05,78.0,402.5,-182.62,-30.64,-190.62,41.99,0.654,16.771,5.108,0.611
752,-0.85,-38.38,-27.62,-54.74,-214.18,199.29,42.08,317.38,-25.07,-8.81,-118.08,-37.2,0.732,10.679,6.485,1.107
753,-0.53,-42.3,-28.48,-56.43,-229.02,231.27,50.03,378.02,-64.16,-15.43,-160.86,-19.13,0.651,20.945,10.464,0.892
754,-0.94,-41.49,-28.88,-56.81,-230.7,235.33,60.49,385.69,-99.42,-21.39,-171.5,-1.03,0.693,9.304,10.139,0.749
755,-1.22,-40.42,-27.66,-55.54,-226.14,212.55,63.74,378.95,-110.48,-23.17,-173.44,8.98,0.634,8.022,5.68,0.857
756,-0.69,-42.18,-29.6,-45.64,-241.84,248.99,29.54,311.16,34.84,-1.33,-83.74,-76.76,1.219,11.414,9.065,0.527
757,-0.99,-40.87,-27.2,-56.23,-224.57,212.47,44.96,334.92,-22.56,-9.97,-124.97,-40.85,0.896,12.313,5.581,0.923
758,-1.23,-42.44,-28.08,-58.48,-236.01,244.97,47.37,340.42,0.14,-7.92,-116.39,-59.7,1.137,16.328,6.558,0.558
759,-1.15,-42.63,-28.42,-57.55,-248.2,242.21,41.15,351.29,25.75,-7.84,-124.08,-64.76,0.913,14.157,14.502,0.576
760,0.01,-39.94,-28.86,-59.11,-216.28,243.79,45.68,318.71,-19.49,-6.97,-106.45,-54.93,1.019,14.186,6.863,0.522
761,-1.17,-43.79,-28.14,-59.87,-224.95,226.36,46.04,340.55,-4.45,-10.2,-129.24,-50.61,0.728,10.599,14.527,0.677
762,-1.44,-42.23,-25.77,-57.96,-217.4,222.92,43.55,341.23,-18.31,-9.67,-132.6,-40.09,0.672,11.386,12.527,1.022
763,-1.21,-41.03,-29.32,-56.26,-226.03,210.66,64.75,390.9,-133.81,-24.68,-182.65,22.31,0.542,15.057,5.598,1.089
764,-0.68,-43.85,-28.78,-57.97,-263.82,265.6,15.11,243.03,114.16,10.61,-8.8,-90.96,1.495,7.403,14.492,0.551
765,-0.94,-40.86,-29.74,-57.97,-229.07,241.18,43.57,317.29,9.11,-4.93,-97.83,-67.51,1.148,15.925,6.436,0.521
766,-0.83,-40.22,-28.29,-56.98,-224.9,223.32,43.14,326.37,-5.1,-8.1,-114.39,-52.33,0.861,11.81,8.181,0.792
767,-0.7,-40.73,-27.85,-59.11,-225.92,235.98,28.42,291.39,49.36,0.28,-75.77,-75.29,0.908,17.889,12.911,0.921
768,-0.84,-42.52,-27.55,-58.91,-221.55,223.76,38.52,303.64,26.92,-3.16,-93.04,-68.03,0.966,10.208,7.903,0.613
769,-1.05,-41.26,-28.18,-53.41,-219.16,188.65,36.09,330.39,-12.89,-6.71,-128.62,-38.15,0.624,13.746,9.012,1.398
770,-1.2,-41.37,-27.43,-56.87,-225.6,218.76,43.15,344.93,-10.55,-9.77,-135.06,-43.31,0.65,11.893,14.222,0.964
771,-1.18,-41.53,-26.95,-57.17,-215.96,201.74,25.84,287.66,41.67,0.15,-86.23,-65.24,0.73,10.947,12.838,1.32
772,-0.89,-41.54,-29.24,-56.54,-224.88,222.71,53.37,360.25,-46.4,-15.22,-150.04,-28.34,0.644,11.987,11.964,0.656
773,-0.8,-41.85,-30.19,-60.56,-245.8,270.71,24.06,260.78,85.01,7.1,-28.39,-91.63,1.34,12.559,14.994,0.574
774,-1.56,-42.56,-28.87,-58.28,-237.25,276.89,24.68,245.57,77.14,8.76,-12.88,-90.35,1.445,8.462,12.949,0.624
775,-1.03,-41.66,-27.22,-57.54,-222.91,222.32,57.13,382.1,-99.24,-20.24,-173.43,4.22,0.536,8.771,13.286,1.173
776,-1.05,-42.09,-26.81,-60.19,-223.92,228.06,69.22,394.55,-129.84,-26.26,-183.19,17.14,0.581,18.15,5.687,0.746
777,-1.14,-40.95,-27.84,-60.88,-215.62,201.46,43.32,331.25,-22.5,-10.03,-128.23,-37.16,0.674,13.951,8.757,1.189
778,-1.35,-41.88,-25.72,-58.48,-219.05,227.82,11.67,226.78,103.92,10.0,-15.91,-88.02,0.973,20.707,12.936,0.967
779,-1.07,-40.9,-28.7,-56.1,-233.3,222.9,52.04,360.88,-39.93,-14.66,-147.97,-30.54,0.735,7.285,10.8,0.716
780,-1.25,-42.22,-28.99,-55.51,-227.04,218.02,52.41,362.61,-57.86,-15.19,-150.59,-22.52,0.761,11.949,7.343,0.909
781,-1.19,-43.07,-26.69,-61.11,-230.36,256.55,20.67,229.31,90.41,11.98,3.05,-89.28,1.608,14.562,6.979,0.628
782,-0.78,-41.25,-28.0,-56.94,-225.66,225.29,62.82,383.37,-98.25,-21.9,-173.53,-0.92,0.586,11.201,9.676,0.607
783,-0.88,-42.67,-30.05,-58.62,-244.34,261.82,21.96,261.03,91.4,7.66,-30.74,-92.94,1.287,15.703,14.477,0.645
784,-0.45,-39.8,-28.39,-55.01,-226.02,215.87,53.92,388.76,-122.06,-19.16,-178.34,16.06,0.511,16.522,8.604,1.457
785,-0.93,-43.77,-29.89,-66.09,-260.44,291.48,24.13,259.96,91.83,9.95,-9.24,-95.26,1.867,12.915,10.443,0.51
786,-1.1,-40.9,-26.59,-55.29,-225.33,223.6,51.78,362.39,-47.85,-15.2,-151.51,-26.34,0.67,10.939,9.386,0.75
787,-1.01,-42.35,-26.2,-61.43,-207.5,199.68,21.78,268.96,48.29,3.6,-71.99,-69.0,0.758,10.717,11.694,1.256
788,-0.62,-42.34,-26.88,-59.89,-246.46,247.76,25.05,277.32,77.22,4.88,-52.66,-83.92,1.226,7.532,11.355,0.628
789,-0.84,-41.32,-27.65,-60.63,-222.99,223.4,60.52,382.38,-128.8,-21.29,-172.53,16.44,0.707,12.676,6.102,1.292
790,-0.74,-42.51,-28.08,-57.15,-224.02,228.28,31.69,304.37,44.07,-1.45,-90.4,-73.57,0.836,19.111,12.354,0.756
791,-1.1,-41.59,-27.67,-56.28,-226.76,222.34,47.06,347.91,-27.27,-11.11,-132.51,-41.11,0.894,19.756,5.433,0.839
792,-1.21,-40.13,-26.19,-62.61,-231.98,246.68,61.1,382.27,-68.02,-19.97,-160.86,-19.66,0.748,20.204,8.667,0.687
793,-1.15,-39.87,-28.36,-54.07,-227.57,207.77,58.09,382.17,-125.7,-20.91,-174.87,18.06,0.656,8.554,5.606,1.227
794,-1.26,-40.13,-29.95,-56.31,-232.03,225.8,64.85,391.78,-103.1,-23.82,-178.97,3.2,0.551,10.492,13.366,0.542
795,-1.25,-42.55,-29.45,-58.79,-226.72,237.81,64.53,392.28,-117.06,-22.85,-178.16,7.69,0.616,12.981,11.559,0.779
796,-0.9,-41.03,-26.13,-58.38,-217.84,219.8,50.74,367.89,-101.61,-15.3,-159.63,1.99,0.661,20.845,5.934,1.498
797,-0.76,-42.7,-25.41,-58.78,-207.47,203.8,24.7,298.18,35.69,0.69,-96.37,-64.94,0.643,20.919,12.024,1.332
798,-1.15,-40.62,-28.58,-55.24,-227.09,222.51,43.95,336.08,-3.06,-10.1,-126.32,-49.63,0.692,9.997,14.869,0.713
799,-1.16,-42.47,-27.09,-60.53,-226.73,250.7,19.75,242.29,85.93,9.63,-16.28,-88.84,1.317,17.056,9.405,0.753
800,-1.35,-39.76,-27.71,-55.92,-224.9,219.43,70.11,392.14,-142.78,-27.03,-185.22,25.98,0.538,12.394,5.631,0.863
801,-1.16,-41.67,-27.48,-57.02,-230.86,235.96,44.63,352.73,-20.47,-9.85,-137.02,-41.16,0.743,11.246,14.623,0.885
802,-0.94,-41.24,-27.5,-57.43,-221.7,208.37,55.49,379.45,-112.3,-19.37,-173.63,12.11,0.535,16.041,6.907,1.376
803,-0.66,-41.87,-25.91,-59.28,-224.01,227.06,67.36,392.0,-125.27,-25.33,-181.74,14.96,0.601,14.94,5.503,0.707
804,-1.2,-41.52,-28.07,-55.6,-228.12,244.67,42.6,325.21,-3.56,-6.07,-104.14,-59.15,1.128,14.231,6.924,0.723
805,-1.16,-40.1,-25.63,-59.12,-215.66,212.2,34.56,302.62,10.93,-2.96,-94.04,-56.21,0.917,19.247,6.073,1.131
806,-1.37,-41.13,-26.24,-57.46,-235.1,262.72,32.17,300.62,41.42,-0.44,-78.6,-75.49,1.091,8.897,13.64,0.689
807,-0.83,-41.18,-28.07,-60.26,-225.47,241.63,61.61,382.13,-100.86,-21.32,-168.75,-1.61,0.672,13.272,10.401,0.78
808,-0.97,-41.16,-27.56,-55.49,-218.96,205.48,24.35,279.6,53.72,2.1,-75.98,-73.38,0.783,16.225,10.812,1.105
809,-1.25,-41.68,-26.74,-55.28,-224.01,217.71,69.84,396.25,-154.54,-28.3,-189.68,33.73,0.523,10.015,5.72,0.939
810,-0.96,-40.61,-27.11,-60.88,-211.86,248.46,58.38,353.74,-74.46,-17.63,-146.46,-20.41,0.734,14.998,9.952,0.583
811,-0.93,-42.55,-29.26,-57.69,-216.13,179.83,40.35,331.84,-23.01,-7.78,-128.84,-35.14,0.678,19.942,5.372,1.336
812,-0.54,-40.52,-27.98,-58.38,-234.74,230.24,34.73,317.9,36.31,-3.33,-100.94,-69.41,0.864,16.408,11.618,0.695
813,-0.91,-43.67,-28.21,-60.19,-222.46,224.62,37.07,322.87,22.61,-4.91,-109.73,-64.09,0.793,18.608,11.741,0.807
814,-1.13,-41.36,-26.89,-60.22,-223.85,219.29,42.03,343.43,-11.42,-9.05,-133.26,-42.84,0.653,13.573,14.087,1.06
815,-0.58,-40.72,-30.12,-60.05,-233.12,244.71,43.08,332.95,10.64,-6.82,-113.19,-62.22,0.881,17.538,13.8,0.567
816,-0.74,-41.0,-27.54,-56.57,-222.21,222.47,38.21,321.69,4.02,-6.33,-112.49,-54.5,0.787,10.913,11.073,0.899
817,-0.95,-40.94,-27.34,-56.87,-228.34,234.64,43.68,342.74,-16.86,-10.19,-128.07,-44.54,0.81,11.905,10.9,0.867
818,-0.79,-41.97,-28.09,-60.9,-233.03,247.82,48.54,352.81,-22.15,-10.55,-130.88,-46.39,0.935,15.738,9.895,0.734
819,-1.11,-39.66,-28.11,-57.74,-228.19,220.86,39.01,320.69,23.17,-5.6,-108.98,-61.82,0.763,16.107,11.111,0.818
820,-1.13,-41.94,-26.76,-59.71,-228.4,247.12,24.94,266.84,70.17,6.02,-43.15,-85.8,1.196,18.296,9.45,0.789
821,-1.55,-42.31,-28.58,-56.1,-232.75,234.94,21.6,247.42,85.81,8.73,-25.04,-87.49,1.274,15.63,8.487,0.787
822,-1.17,-43.85,-25.3,-60.27,-222.51,240.51,53.62,362.76,-45.14,-15.05,-145.7,-34.21,0.819,18.525,7.472,0.577
823,-0.98,-40.7,-27.58,-56.62,-224.65,249.67,28.53,249.2,57.41,6.32,-25.5,-85.16,1.48,8.213,6.398,0.579
824,-1.22,-41.14,-28.7,-61.77,-221.52,225.31,76.57,391.53,-146.37,-30.47,-185.6,26.52,0.512,14.626,7.178,0.504
825,-1.08,-43.71,-27.4,-57.34,-216.85,217.86,28.8,302.38,33.99,-1.06,-94.38,-66.6,0.786,13.584,13.514,1.155
826,-1.22,-41.06,-26.14,-57.07,-221.51,205.14,35.07,327.09,9.29,-5.02,-120.5,-50.32,0.64,14.119,12.664,1.254
827,-0.39,-39.9,-26.6,-58.06,-229.16,236.27,54.34,377.7,-65.3,-17.56,-163.35,-17.79,0.6,12.54,14.4,0.524
828,-0.99,-40.3,-26.12,-57.33,-212.04,213.91,25.37,279.47,41.13,0.7,-80.27,-66.3,0.728,8.908,14.518,1.151
829,-0.82,-42.06,-29.26,-54.19,-240.65,237.69,39.22,339.39,14.4,-7.28,-118.75,-61.47,0.904,11.182,12.887,0.509
830,-0.8,-40.54,-29.44,-60.63,-228.04,246.79,68.25,394.65,-130.59,-24.81,-179.06,12.32,0.659,18.888,8.485,0.648
831,-0.56,-39.79,-28.43,-59.41,-221.87,195.44,29.04,289.67,36.67,-1.04,-89.53,-62.79,0.737,7.597,11.57,1.146
832,-0.79,-41.95,-28.1,-56.04,-222.82,211.25,21.54,281.64,66.26,2.96,-74.55,-77.72,0.772,17.221,14.826,1.151
833,-1.14,-42.16,-27.4,-59.9,-220.06,219.81,42.21,333.99,-9.11,-8.7,-124.06,-47.31,0.75,15.83,10.001,1.022
834,-0.94,-38.27,-27.87,-45.12,-201.8,209.2,34.52,313.87,-42.78,-7.7,-118.4,-30.27,0.627,14.285,8.35,1.287
835,-1.06,-42.13,-30.38,-61.06,-253.16,292.52,22.8,243.51,89.9,10.0,2.94,-94.81,1.744,10.942,12.133,0.549
836,-1.25,-41.92,-28.63,-56.68,-223.33,231.96,28.57,278.88,55.27,0.83,-66.71,-78.62,0.94,12.948,12.826,0.812
837,-1.34,-41.79,-26.85,-56.27,-237.35,236.05,17.47,234.8,105.03,8.33,-19.93,-86.87,1.105,10.3,13.202,0.702
838,-1.03,-41.8,-27.81,-62.07,-219.08,241.53,52.32,337.9,-25.7,-11.65,-126.18,-45.29,0.838,15.17,9.627,0.578
839,-1.36,-41.91,-27.91,-55.98,-223.63,231.79,60.54,381.09,-100.09,-21.1,-168.85,-1.93,0.637,19.713,7.401,0.916
840,-0.92,-41.58,-28.75,-58.81,-232.39,226.55,15.47,245.59,100.09,8.45,-31.54,-87.92,0.996,16.689,14.349,0.907
841,-0.83,-43.11,-29.76,-54.3,-233.32,248.76,22.26,266.11,80.06,6.41,-39.16,-92.39,1.259,20.025,10.206,0.653
842,-1.32,-41.15,-28.74,-54.77,-234.83,238.38,21.32,252.48,82.23,5.9,-32.25,-86.29,1.176,12.438,10.561,0.751
843,-0.94,-42.69,-26.76,-57.3,-244.18,256.55,51.57,376.24,-37.58,-13.25,-144.62,-41.31,1.174,17.442,5.951,0.55
844,-1.24,-42.29,-27.67,-57.02,-229.33,225.91,39.62,316.68,23.11,-4.82,-100.95,-65.91,0.985,12.322,7.832,0.673
845,-1.15,-42.13,-25.38,-55.75,-226.17,236.63,43.98,336.99,-16.33,-8.83,-122.92,-48.42,0.952,9.264,7.58,0.687
846,-0.69,-41.72,-30.5,-56.73,-242.02,249.51,24.83,277.41,72.66,3.92,-51.47,-87.04,1.187,15.981,12.661,0.715
847,-0.87,-41.37,-28.84,-57.76,-227.06,216.76,44.36,328.45,-2.68,-8.75,-119.83,-50.97,0.8,8.015,9.849,0.693
848,-0.98,-43.41,-29.58,-52.07,-231.03,248.46,35.2,313.42,23.17,-3.58,-95.11,-70.32,1.033,10.289,12.57,0.541
849,-1.38,-42.4,-28.53,-55.35,-226.72,218.18,57.69,373.04,-85.26,-18.64,-161.26,-8.43,0.749,12.804,5.928,0.912
